         471783959 function calls (419599747 primitive calls) in 335.788 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 feature_column.py:3025(_CrossedColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:3099(_IndicatorColumn)
        1    0.000    0.000    0.000    0.000 convolutional.py:221(Conv2D)
        1    0.000    0.000    0.000    0.000 gamma.py:291(GammaWithSoftplusConcentrationRate)
        1    0.000    0.000    0.000    0.000 laplace.py:220(LaplaceWithSoftplusScale)
        1    0.000    0.000    0.000    0.000 adagrad.py:31(AdagradOptimizer)
        1    0.000    0.000    0.000    0.000 handler.py:47(ContentHandler)
        1    0.000    0.000    0.000    0.000 googletest.py:115(StubOutForTesting)
        1    0.000    0.000    0.000    0.000 rnn_cell_impl.py:1092(_RNNCellWrapperV1)
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:929(_sanity_check)
        4    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
        1    0.000    0.000    0.000    0.000 pathlib.py:1499(WindowsPath)
        1    0.000    0.000    0.000    0.000 getlimits.py:445(iinfo)
       12    0.000    0.000    0.000    0.000 typing.py:547(<genexpr>)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:532(BaseListParser)
        1    0.000    0.000    0.000    0.000 NodeFilter.py:4(NodeFilter)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tf_session.get_compiler_version}
        1    0.000    0.000    0.000    0.000 gradient_descent.py:29(SGD)
        1    0.000    0.000    0.000    0.000 nadam.py:33(Nadam)
        3    0.000    0.000    0.000    0.000 math_ops.py:234(_set_doc)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:4355(_OptionsDataset)
        1    0.000    0.000    0.000    0.000 variables.py:129(VariableAggregation)
        1    0.000    0.000    0.000    0.000 init_ops.py:736(ConvolutionOrthogonal2D)
        1    0.000    0.000    0.000    0.000 io_ops.py:423(TFRecordReader)
        1    0.000    0.000    0.000    0.000 tracking.py:302(Asset)
        1    0.000    0.000    0.000    0.000 readers.py:353(TFRecordDatasetV1)
        1    0.000    0.000    0.000    0.000 sharing.py:146(einsum_cache_wrap)
        1    0.000    0.000    0.000    0.000 readers.py:1040(SqlDatasetV1)
        1    0.000    0.000    0.000    0.000 values.py:852(_DistributedVariableSaveable)
       10    0.000    0.000    0.000    0.000 case.py:1346(_deprecate)
        1    0.000    0.000    0.000    0.000 loader.py:77(__init__)
        1    0.000    0.000    0.000    0.000 reaching_definitions.py:169(TreeAnnotator)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy.py:51(ParameterServerStrategy)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy.py:151(ParameterServerStrategyV1)
        1    0.000    0.000    0.000    0.000 learning_rate_schedule.py:737(LinearCosineDecay)
        1    0.000    0.000    0.000    0.000 metrics_utils.py:192(AUCCurve)
        1    0.000    0.000    0.000    0.000 wrap_function.py:46(VariableHolder)
        1    0.000    0.000    0.000    0.000 callbacks.py:1445(BackupAndRestore)
        1    0.000    0.000    0.000    0.000 zipfile.py:313(ZipInfo)
        1    0.000    0.000    0.000    0.000 zipfile.py:1104(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:203(AddrlistClass)
        1    0.000    0.000    0.000    0.000 six.py:496(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 jpcntx.py:116(JapaneseContextAnalysis)
        1    0.000    0.000    0.000    0.000 jpcntx.py:183(SJISContextAnalysis)
        1    0.000    0.000    0.000    0.000 resources.py:34(_get_package)
        1    0.000    0.000    0.000    0.000 builder_impl.py:46(_SavedModelBuilder)
        1    0.000    0.000    0.000    0.000 stateful_random_ops.py:66(Algorithm)
        1    0.000    0.000    0.000    0.000 index_lookup.py:384(_IndexLookupCombiner)
        1    0.000    0.000    0.000    0.000 table_utils.py:35(TableHandler)
        1    0.000    0.000    0.000    0.000 category_encoding.py:336(_CategoryEncodingCombiner)
        1    0.000    0.000    0.000    0.000 normalization.py:42(Normalization)
        1    0.000    0.000    0.000    0.000 advanced_activations.py:220(ThresholdedReLU)
        1    0.000    0.000    0.000    0.000 critical_section_ops.py:125(CriticalSection)
        1    0.000    0.000    0.000    0.000 feature_column.py:528(_FCLinearWrapper)
        1    0.000    0.000    0.000    0.000 feature_column.py:2818(_VocabularyFileCategoricalColumn)
        1    0.000    0.000    0.000    0.000 feature_column.py:2871(_VocabularyListCategoricalColumn)
        1    0.000    0.000    0.000    0.000 sequence_feature_column.py:35(SequenceFeatures)
        1    0.000    0.000    0.000    0.000 convolutional.py:1099(Conv2DTranspose)
        1    0.000    0.000    0.000    0.000 normal.py:249(NormalWithSoftplusScale)
        3    0.000    0.000    0.000    0.000 fft_ops.py:146(_irfft_wrapper)
        1    0.000    0.000    0.000    0.000 ftrl.py:28(FtrlOptimizer)
        1    0.000    0.000    0.000    0.000 saxutils.py:113(XMLGenerator)
        1    0.000    0.000    0.000    0.000 mock.py:2021(_Call)
        1    0.000    0.000    0.000    0.000 profile_analyzer_cli.py:48(ProfileDataTableView)
        6    0.000    0.000    0.000    0.000 dtypes.py:126(as_numpy_dtype)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
        4    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:937(is_resource)
        9    0.000    0.000    0.000    0.000 _globals.py:75(__repr__)
        1    0.000    0.000    0.000    0.000 __init__.py:431(__getattr__)
        1    0.000    0.000    0.000    0.000 pathlib.py:286(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 _methods.py:56(_all)
        1    0.000    0.000    0.000    0.000 records.py:233(record)
        9    0.000    0.000    0.000    0.000 _internal.py:802(<genexpr>)
        4    0.000    0.000    0.000    0.000 core.py:3406(dtype)
        8    0.000    0.000    0.000    0.000 typing.py:176(<listcomp>)
        2    0.000    0.000    0.000    0.000 typing.py:1180(__class_getitem__)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 blas.py:232(<dictcomp>)
        5    0.000    0.000    0.000    0.000 six.py:181(_get_module)
        1    0.000    0.000    0.000    0.000 context.py:319(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:819(__init__)
        2    0.000    0.000    0.000    0.000 containers.py:402(extend)
        1    0.000    0.000    0.000    0.000 containers.py:548(MessageMap)
        9    0.000    0.000    0.000    0.000 text_format.py:1273(AtEnd)
        4    0.000    0.000    0.000    0.000 tensor_description_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 monitoring.py:156(increase_by)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tf_session.get_monolithic_build}
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tf_session.get_cxx11_abi_flag}
        1    0.000    0.000    0.000    0.000 c_api_util.py:110(ApiDefMap)
        3    0.000    0.000    0.000    0.000 sparse_tensor.py:239(_override_operator)
        1    0.000    0.000    0.000    0.000 ops.py:4519(_ControlDependenciesController)
        1    0.000    0.000    0.000    0.000 session.py:1508(Session)
        1    0.000    0.000    0.000    0.000 control_flow_ops.py:3663(XLAControlFlowContext)
        1    0.000    0.000    0.000    0.000 optimization_options.py:29(_AutotuneAlgorithm)
        1    0.000    0.000    0.000    0.000 init_ops.py:55(Initializer)
        1    0.000    0.000    0.000    0.000 variable_scope.py:188(_ReuseMode)
        1    0.000    0.000    0.000    0.000 tracking.py:205(CapturableResource)
        1    0.000    0.000    0.000    0.000 layer_utils.py:157(MutationSentinel)
        1    0.000    0.000    0.000    0.000 layer_utils.py:171(AttributeSentinel)
        1    0.000    0.000    0.000    0.000 event_file_writer.py:35(EventFileWriter)
        1    0.000    0.000    0.000    0.000 paths.py:1009(register_path_fn)
        1    0.000    0.000    0.000    0.000 prefetching_ops.py:228(_MapOnGpuDataset)
        4    0.000    0.000    0.000    0.000 device_filters_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 cross_device_ops.py:642(AllReduceCrossDeviceOps)
        2    0.000    0.000    0.000    0.000 astn.py:5(_generate_translators)
        1    0.000    0.000    0.000    0.000 result.py:13(inner)
        1    0.000    0.000    0.000    0.000 case.py:44(_Outcome)
        1    0.000    0.000    0.000    0.000 difflib.py:43(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 annos.py:27(NoValue)
        1    0.000    0.000    0.000    0.000 lists.py:51(ListTransformer)
        1    0.000    0.000    0.000    0.000 tpu_strategy.py:282(TPUStrategy)
        2    0.000    0.000    0.000    0.000 topology_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 backend.py:6275(ContextValueCache)
        1    0.000    0.000    0.000    0.000 json_format.py:461(_Parser)
        1    0.000    0.000    0.000    0.000 util.py:1731(Checkpoint)
        1    0.000    0.000    0.000    0.000 metrics.py:566(MeanMetricWrapper)
        1    0.000    0.000    0.000    0.000 metrics.py:906(_ConfusionMatrixConditionCount)
        1    0.000    0.000    0.000    0.000 constraints.py:97(UnitNorm)
        1    0.000    0.000    0.000    0.000 constraints.py:132(MinMaxNorm)
        1    0.000    0.000    0.000    0.000 initializers_v1.py:62(TruncatedNormal)
        1    0.000    0.000    0.000    0.000 init_ops_v2.py:763(GlorotNormal)
        1    0.000    0.000    0.000    0.000 base_layer_utils.py:761(TrackableWeightHandler)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:277(_Int64Codec)
        1    0.000    0.000    0.000    0.000 _policybase.py:271(Compat32)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 ssl.py:362(_ASN1Object)
        1    0.000    0.000    0.000    0.000 fields.py:126(RequestField)
        1    0.000    0.000    0.000    0.000 cp949prober.py:34(CP949Prober)
        1    0.000    0.000    0.000    0.000 big5prober.py:34(Big5Prober)
        1    0.000    0.000    0.000    0.000 hashing.py:42(Hashing)
        1    0.000    0.000    0.000    0.000 feature_column.py:2769(_HashedCategoricalColumn)
        1    0.000    0.000    0.000    0.000 convolutional.py:742(SeparableConv2D)
        1    0.000    0.000    0.000    0.000 exponential.py:147(ExponentialWithSoftplusRate)
        1    0.000    0.000    0.000    0.000 student_t.py:371(StudentTWithAbsDfSoftplusScale)
        3    0.000    0.000    0.000    0.000 fft_ops.py:112(_rfft_wrapper)
        1    0.000    0.000    0.000    0.000 linear_operator_full_matrix.py:32(LinearOperatorFullMatrix)
        1    0.000    0.000    0.000    0.000 feature_column.py:294(_TPUBaseEmbeddingColumn)
        1    0.000    0.000    0.000    0.000 adam.py:31(AdamOptimizer)
        1    0.000    0.000    0.000    0.000 momentum.py:28(MomentumOptimizer)
        1    0.000    0.000    0.000    0.000 hooks.py:30(LocalCLIDebugHook)
        1    0.000    0.000    0.000    0.000 debugger_cli_common.py:530(CommandHandlerRegistry)
        1    0.000    0.000    0.000    0.000 lite.py:388(TFLiteConverterBase)
        1    0.000    0.000    0.000    0.000 image.py:581(ImageDataGenerator)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:332(Color3DLUT)
        1    0.000    0.000    0.000    0.000 text.py:141(Tokenizer)
        7    0.000    0.000    0.000    0.000 lazy.py:26(lazy_load)
        1    0.000    0.000    0.000    0.000 os.py:716(setdefault)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:115(NpzFile)
        1    0.000    0.000    0.000    0.000 arrayterator.py:16(Arrayterator)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
        1    0.000    0.000    0.000    0.000 context.py:323(increment_and_get)
        1    0.000    0.000    0.000    0.000 python_message.py:80(GeneratedProtocolMessageType)
        1    0.000    0.000    0.000    0.000 containers.py:190(BaseContainer)
        2    0.000    0.000    0.000    0.000 containers.py:417(MergeFrom)
        1    0.000    0.000    0.000    0.000 containers.py:458(ScalarMap)
        1    0.000    0.000    0.000    0.000 extension_dict.py:63(_ExtensionDict)
        1    0.000    0.000    0.000    0.000 well_known_types.py:102(Timestamp)
        1    0.000    0.000    0.000    0.000 well_known_types.py:417(FieldMask)
        1    0.000    0.000    0.000    0.000 well_known_types.py:757(Struct)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tf_session.get_tensor_handle_key}
        1    0.000    0.000    0.000    0.000 tf_stack.py:47(StackTraceTransform)
        1    0.000    0.000    0.000    0.000 type_spec.py:459(BatchableTypeSpec)
        1    0.000    0.000    0.000    0.000 tempfile.py:132(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 base.py:129(PythonStringStateSaveable)
        1    0.000    0.000    0.000    0.000 io_ops.py:377(FixedLengthRecordReader)
        1    0.000    0.000    0.000    0.000 io_ops.py:457(LMDBReader)
        1    0.000    0.000    0.000    0.000 io_ops.py:487(IdentityReader)
        1    0.000    0.000    0.000    0.000 tf_record.py:215(TFRecordWriter)
        1    0.000    0.000    0.000    0.000 control_flow_state.py:494(_ControlFlowState)
        1    0.000    0.000    0.000    0.000 server_lib.py:144(WorkerServer)
        1    0.000    0.000    0.000    0.000 batching.py:327(_MapAndBatchDataset)
        1    0.000    0.000    0.000    0.000 io.py:107(_LoadDataset)
        1    0.000    0.000    0.000    0.000 paths.py:273(BranchBound)
        1    0.000    0.000    0.000    0.000 sharing.py:106(transpose_cache_wrap)
        1    0.000    0.000    0.000    0.000 gzip.py:388(_GzipReader)
        1    0.000    0.000    0.000    0.000 slurm_cluster_resolver.py:167(SlurmClusterResolver)
        1    0.000    0.000    0.000    0.000 case.py:1368(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 cfg.py:145(_WalkMode)
        1    0.000    0.000    0.000    0.000 input_lib.py:615(DistributedIteratorBase)
